order_id,customer_id,customer_name,email,city,state,country,product_id,product_title,category,brand,quantity,unit_price,discount,tax,shipping,total_amount,net_amount,payment_method,status,rating,order_date
117961,6348,Joshua Adkins,lucascook@example.org,Colestad,Pennsylvania,United States,5117,Adidas Home & Kitchen Product 158,Fashion,Adidas,3,14828,250,8007.12,0,44484,52241.12,Cash on Delivery,Shipped,5.0,2027-01-25 15:19:54
117962,1999,Madison Mills,robert62@example.com,North Markside,New Jersey,United States,5854,IKEA Grocery Product 411,Toys,Boat,2,22405,0,8065.8,60,44810,52935.8,Credit Card,Pending,5.0,2025-05-16 11:23:54
117963,4942,Kimberly Moore,colebrian@example.com,West Katie,Nevada,United States,8228,Puma Beauty Product 245,Electronics,IKEA,3,4519,0,2440.26,40,13557,16037.26,Credit Card,Processing,4.0,2025-08-10 06:31:54
117964,8311,Olivia Reed,hunterrenee@example.net,New Michelle,New Hampshire,United States,5005,Samsung Beauty Product 442,Appliances,Adidas,3,4935,50,2664.9,120,14805,17539.9,Net Banking,Pending,4.5,2027-01-19 08:34:54
117965,3347,Beth Summers DVM,joelsantos@example.net,Westmouth,Illinois,United States,7275,Apple Books Product 318,Home & Kitchen,Mamaearth,4,15068,50,10848.96,120,60272,71190.95999999999,Debit Card,Shipped,3.5,2026-03-26 22:23:54
117966,7787,Mark Stevens,amy16@example.org,South Bobbyberg,Utah,United States,5474,Puma Appliances Product 297,Furniture,LG,4,19640,750,14140.8,40,78560,91990.8,Debit Card,Shipped,3.5,2025-08-25 21:41:54
117967,1161,Sarah Davidson,kathleentaylor@example.org,Santostown,Colorado,United States,6955,Zara Fashion Product 500,Appliances,LG,4,10179,500,7328.88,40,40716,47584.88,Credit Card,Cancelled,4.2,2025-12-04 21:29:54
117968,9301,Miguel Silva PhD,donnabrown@example.com,Samanthaview,Oregon,United States,6852,Boat Grocery Product 275,Appliances,Nike,4,8629,1000,6212.88,0,34516,39728.88,Net Banking,Delivered,4.5,2026-07-24 08:25:54
117969,6867,Alexis Tran,qlee@example.org,East Emily,Maine,United States,6652,Lenovo Home & Kitchen Product 400,Furniture,Nike,4,18032,250,12983.04,0,72128,84861.04000000001,Credit Card,Delivered,4.5,2026-10-10 02:03:54
117970,2221,Kyle Miller,dalton36@example.com,West Daniel,Arkansas,United States,6047,Apple Books Product 11,Beauty,IKEA,2,22657,50,8156.52,80,45314,53500.520000000004,Debit Card,Processing,4.0,2026-05-31 18:56:54
117971,9350,Michael Gilmore,william38@example.com,West Luis,Kentucky,United States,5771,Dell Books Product 59,Grocery,Mamaearth,1,14781,750,2660.58,0,14781,16691.58,Debit Card,Pending,4.0,2027-01-15 22:09:54
117972,11515,David Gonzales,hernandezjonathan@example.org,Laurabury,Illinois,United States,7814,Adidas Electronics Product 173,Sports,Adidas,2,21141,0,7610.76,0,42282,49892.76,Debit Card,Shipped,4.5,2026-01-11 09:39:54
117973,1301,Angela Harris,yjohnson@example.com,Lake Kayla,North Dakota,United States,7613,Boat Electronics Product 93,Toys,Lenovo,3,6011,100,3245.94,80,18033,21258.94,Debit Card,Pending,5.0,2026-05-25 04:34:54
117974,8697,Nicholas Underwood,burnsannette@example.net,Martinezfurt,Rhode Island,United States,5002,Lenovo Furniture Product 486,Furniture,Mamaearth,2,12684,1000,4566.24,80,25368,29014.239999999998,UPI,Cancelled,4.2,2026-01-01 19:05:54
117975,10417,Jennifer Hensley,elizabethdavis@example.org,South Phillipville,Delaware,United States,6255,HP Grocery Product 398,Fashion,Adidas,3,1426,1000,770.04,120,4278,4168.04,Cash on Delivery,Cancelled,4.8,2027-03-18 12:53:54
117976,6785,Daniel Keller,sbrooks@example.net,South Crystalton,Oklahoma,United States,8338,Nike Books Product 144,Sports,IKEA,1,1219,0,219.42,40,1219,1478.42,Debit Card,Shipped,5.0,2026-10-21 02:07:54
117977,2860,Bryan Farley,houstonpriscilla@example.org,Mooremouth,Connecticut,United States,7096,Puma Books Product 137,Toys,Philips,2,23291,500,8384.76,120,46582,54586.76,Debit Card,Pending,3.5,2026-05-21 16:23:54
117978,1072,Brett Munoz,boothkimberly@example.net,West Michael,New York,United States,7386,Lenovo Electronics Product 444,Sports,Sony,2,4755,50,1711.8,80,9510,11251.8,Debit Card,Delivered,4.0,2027-04-04 22:14:54
117979,7265,Michael Gonzalez,amanda50@example.com,Fitzpatrickberg,Wisconsin,United States,5668,IKEA Sports Product 191,Toys,Zara,3,10064,100,5434.56,0,30192,35526.56,Credit Card,Processing,4.0,2026-05-24 06:52:54
117980,11139,Scott Lopez,xhayes@example.com,New Ernest,Wisconsin,United States,7033,Adidas Fashion Product 39,Fashion,Lenovo,4,4693,0,3378.96,0,18772,22150.96,UPI,Cancelled,5.0,2027-04-03 14:28:54
117981,8895,David David,omartinez@example.net,Hintonhaven,Connecticut,United States,5563,IKEA Books Product 131,Sports,LG,2,7485,250,2694.6,40,14970,17454.6,Cash on Delivery,Delivered,5.0,2026-07-20 01:59:54
117982,2832,Jonathan Garcia,cookteresa@example.com,North Jeremiah,Alaska,United States,6536,LG Sports Product 69,Fashion,IKEA,3,5781,0,3121.74,120,17343,20584.739999999998,Debit Card,Cancelled,5.0,2026-03-20 14:15:54
117983,7121,Scott Park,sbrown@example.com,Ericmouth,South Carolina,United States,8801,Samsung Beauty Product 120,Electronics,Zara,4,9571,0,6891.12,0,38284,45175.12,Debit Card,Processing,3.5,2026-09-26 15:06:54
117984,7653,Lee Crosby,jennifer82@example.com,Lake Amandaview,California,United States,6255,Puma Fashion Product 107,Beauty,Dell,4,14228,50,10244.16,0,56912,67106.16,Wallet,Delivered,5.0,2025-08-02 09:32:54
117985,11531,Margaret Brown,timothycox@example.org,Amandaside,Rhode Island,United States,5911,Boat Toys Product 462,Beauty,Boat,2,7976,1000,2871.36,80,15952,17903.36,Cash on Delivery,Delivered,4.2,2026-07-15 08:45:54
117986,3049,Kurt Curry,fishervanessa@example.org,Cindystad,Mississippi,United States,5129,Zara Sports Product 234,Fashion,Nike,4,2882,750,2075.04,40,11528,12893.04,Debit Card,Shipped,4.0,2026-01-14 01:10:54
117987,4150,Taylor Lewis,ischmidt@example.org,Lake Ericport,Arkansas,United States,6640,IKEA Electronics Product 243,Beauty,IKEA,4,17527,100,12619.44,60,70108,82687.44,Debit Card,Processing,4.2,2025-09-23 11:16:54
117988,2181,Kimberly Lawson,john53@example.org,Wilcoxchester,Alabama,United States,7175,LG Electronics Product 437,Beauty,Apple,3,16634,50,8982.36,40,49902,58874.36,Wallet,Processing,4.2,2025-08-18 22:28:54
117989,9577,Valerie Beard,hweaver@example.net,New Laura,Mississippi,United States,8696,Lenovo Home & Kitchen Product 305,Toys,Sony,1,5341,1000,961.38,0,5341,5302.38,Debit Card,Pending,5.0,2026-03-05 20:14:54
117990,5757,John Wells,amy77@example.com,Margarettown,Vermont,United States,6307,Samsung Books Product 473,Beauty,LG,3,22050,0,11907.0,120,66150,78177.0,Net Banking,Delivered,4.0,2026-03-26 05:04:54
117991,10143,Maria Luna,russellbarbara@example.com,Williamsborough,Colorado,United States,5404,IKEA Toys Product 424,Toys,Adidas,5,4431,1000,3987.9,0,22155,25142.9,Wallet,Delivered,4.2,2025-08-18 16:15:54
117992,2690,Kimberly Herrera,kevinstevens@example.org,Rodriguezland,Mississippi,United States,7168,Puma Books Product 196,Books,Puma,3,4122,0,2225.88,0,12366,14591.880000000001,Net Banking,Processing,4.0,2025-05-16 12:53:54
117993,1550,Eugene Nelson,pthompson@example.com,West Michaelland,Oregon,United States,5117,Lenovo Fashion Product 228,Grocery,Samsung,5,12764,0,11487.6,120,63820,75427.6,Credit Card,Delivered,4.2,2026-01-22 03:20:54
117994,8742,Michael Gilbert,gomezrichard@example.com,East Todd,Mississippi,United States,5792,Sony Sports Product 167,Electronics,LG,5,1354,0,1218.6,60,6770,8048.6,Wallet,Shipped,4.5,2026-08-08 16:19:54
117995,2933,Jeffrey Nelson,russelltara@example.org,Port Julieton,Minnesota,United States,8831,Apple Sports Product 51,Sports,Samsung,5,8592,750,7732.8,120,42960,50062.8,UPI,Processing,4.0,2027-01-18 03:27:54
117996,10773,Craig Middleton,diazteresa@example.net,West Michael,Pennsylvania,United States,6763,Mamaearth Fashion Product 139,Home & Kitchen,IKEA,3,13568,50,7326.72,40,40704,48020.72,Cash on Delivery,Shipped,4.0,2026-11-17 17:23:54
117997,1590,Andrea Gillespie,torreschristopher@example.net,Sullivanville,Maine,United States,5651,Lenovo Fashion Product 113,Electronics,Puma,1,15419,1000,2775.42,80,15419,17274.42,Wallet,Shipped,4.8,2026-02-24 18:14:54
117998,3962,Pamela Lee,williamsdiane@example.org,Ramirezfort,South Dakota,United States,6863,Puma Home & Kitchen Product 137,Furniture,Puma,3,14387,250,7768.98,120,43161,50799.979999999996,Cash on Delivery,Delivered,4.0,2025-06-01 09:58:54
117999,3656,Christopher Anderson,zrollins@example.net,South Michael,Illinois,United States,8398,Samsung Fashion Product 444,Sports,Boat,4,3059,100,2202.48,80,12236,14418.48,Debit Card,Cancelled,4.0,2026-09-12 12:07:54
118000,4968,Laura White,ayalarobert@example.org,South Tammiebury,North Carolina,United States,8709,Zara Appliances Product 397,Toys,HP,2,18663,0,6718.68,60,37326,44104.68,Credit Card,Cancelled,4.0,2025-06-28 17:30:54
118001,6990,David Harding,troy21@example.com,Lydiaville,Iowa,United States,8669,Adidas Electronics Product 206,Fashion,Sony,3,19850,1000,10719.0,80,59550,69349.0,Net Banking,Delivered,3.5,2026-10-30 19:13:54
118002,7164,Morgan Baker,andre33@example.net,Jamesfort,Nebraska,United States,6752,Puma Sports Product 409,Electronics,Dell,4,4991,0,3593.52,120,19964,23677.52,Wallet,Cancelled,3.5,2026-07-26 12:56:54
118003,4853,Patricia Wilson,chris50@example.net,East Emma,Utah,United States,5943,IKEA Toys Product 63,Furniture,Adidas,4,19418,50,13980.96,120,77672,91722.95999999999,Cash on Delivery,Shipped,4.8,2026-08-07 15:06:54
118004,10375,Barbara Collins,tammychambers@example.net,East Lisa,Mississippi,United States,5596,IKEA Furniture Product 424,Books,Samsung,4,6324,750,4553.28,0,25296,29099.28,Debit Card,Processing,4.8,2026-05-23 02:01:54
118005,1693,Taylor King,smartinez@example.com,Aliciafurt,Utah,United States,7752,Zara Electronics Product 13,Toys,Philips,3,22682,1000,12248.28,0,68046,79294.28,Wallet,Processing,4.5,2025-12-27 09:19:54
118006,5635,Shane Watkins,deborah47@example.net,West Michelleborough,Georgia,United States,5292,Adidas Furniture Product 472,Grocery,Puma,3,23600,1000,12744.0,60,70800,82604.0,Debit Card,Delivered,3.5,2027-01-07 23:23:54
118007,2139,Gregory Walker,mriddle@example.org,Joshuaside,Maryland,United States,5658,Boat Electronics Product 290,Fashion,Boat,2,22373,100,8054.28,60,44746,52760.28,Wallet,Shipped,4.8,2027-01-18 20:06:54
118008,11203,Ms. Crystal Crawford,shawjohn@example.com,South Donna,Minnesota,United States,7059,Philips Books Product 36,Books,Sony,1,15502,500,2790.36,80,15502,17872.36,Debit Card,Delivered,5.0,2025-09-14 08:12:54
118009,5943,Malik Harper,igarcia@example.net,Atkinsstad,Illinois,United States,5419,Sony Home & Kitchen Product 29,Books,Philips,5,16119,0,14507.1,120,80595,95222.1,UPI,Delivered,3.5,2025-09-03 12:47:54
118010,8467,Jacob Bradshaw,maynardmichele@example.org,Port Michael,Ohio,United States,5100,Nike Grocery Product 499,Appliances,Puma,4,24018,1000,17292.96,0,96072,112364.95999999999,Cash on Delivery,Pending,4.5,2025-07-17 19:14:54
118011,10528,Philip Perez,christopherjones@example.org,New Johnstad,Arizona,United States,7449,Puma Beauty Product 156,Furniture,Mamaearth,2,3165,100,1139.4,60,6330,7429.4,Cash on Delivery,Processing,4.8,2025-05-31 07:22:54
118012,2917,Crystal Walker,alexander02@example.org,Daltonside,Iowa,United States,8026,Puma Sports Product 322,Electronics,Philips,1,1535,50,276.3,0,1535,1761.3,Credit Card,Delivered,4.5,2025-11-24 02:53:54
118013,2456,Elizabeth Bryant,stephanie74@example.com,Johnchester,New Mexico,United States,5782,Sony Electronics Product 303,Books,Samsung,1,9070,0,1632.6,60,9070,10762.6,UPI,Processing,4.0,2026-07-17 05:34:54
118014,9107,Karen Jones,stucker@example.org,Herrerahaven,Kansas,United States,8597,Adidas Beauty Product 40,Toys,Dell,1,12109,250,2179.62,40,12109,14078.619999999999,Wallet,Pending,4.0,2026-06-12 08:54:54
118015,11599,Angela Flores,edwardwagner@example.net,Middletonburgh,Georgia,United States,7806,Dell Fashion Product 109,Furniture,Lenovo,2,10956,0,3944.16,40,21912,25896.16,UPI,Pending,4.0,2025-05-03 12:28:54
118016,1057,Jessica David,waynefreeman@example.net,Haleview,Florida,United States,8069,Nike Grocery Product 246,Books,Puma,4,11037,0,7946.64,40,44148,52134.64,Cash on Delivery,Delivered,4.0,2027-01-24 08:33:54
118017,11582,Thomas Williams,mary57@example.net,South Amybury,Kentucky,United States,8276,Lenovo Appliances Product 464,Furniture,Philips,5,5339,50,4805.1,120,26695,31570.1,Debit Card,Cancelled,3.5,2027-04-25 22:27:54
118018,1340,Jamie Davis,stevensonamber@example.net,West Jessica,Massachusetts,United States,8349,Apple Fashion Product 347,Home & Kitchen,Puma,2,13115,0,4721.4,60,26230,31011.4,Wallet,Delivered,4.2,2026-10-15 13:35:54
118019,9108,Wesley Ramirez,kathleen03@example.org,North Adamport,New Hampshire,United States,7930,Dell Home & Kitchen Product 61,Books,Zara,5,23015,1000,20713.5,80,115075,134868.5,Net Banking,Cancelled,4.8,2026-07-30 20:43:54
118020,1042,Katie Hayes,shelby96@example.com,Jasonbury,North Carolina,United States,8789,Lenovo Sports Product 221,Fashion,Philips,3,13123,0,7086.42,80,39369,46535.42,Net Banking,Pending,4.0,2026-09-09 20:52:54
118021,6098,Kathryn Burton,brucesherman@example.net,New Michelleside,New Jersey,United States,6417,IKEA Grocery Product 323,Furniture,Apple,1,4692,100,844.56,120,4692,5556.5599999999995,Debit Card,Delivered,4.0,2026-10-17 13:11:54
118022,7617,Meghan Li,ohiggins@example.com,Rebeccaton,New York,United States,6965,Apple Sports Product 357,Appliances,Zara,5,24989,100,22490.1,0,124945,147335.1,Credit Card,Pending,5.0,2025-08-21 17:43:54
118023,9810,Christina Harrison,benjamin55@example.org,South Jessefort,New Jersey,United States,5896,Apple Appliances Product 190,Appliances,Samsung,2,17965,250,6467.4,80,35930,42227.4,Wallet,Pending,4.8,2026-11-16 01:17:54
118024,3979,Ebony Gibbs,eric90@example.com,Randyton,Maryland,United States,5824,Philips Appliances Product 225,Books,Nike,1,23698,250,4265.64,120,23698,27833.64,Net Banking,Pending,4.8,2026-11-19 23:02:54
118025,7622,Vickie Gonzalez,janetperez@example.net,Lake Christopherfurt,Wisconsin,United States,6439,Nike Sports Product 380,Furniture,IKEA,3,1936,750,1045.44,80,5808,6183.4400000000005,Cash on Delivery,Processing,3.5,2025-09-27 21:40:54
118026,3371,Anthony Ruiz,jenniferli@example.net,Lake Sethstad,New York,United States,7612,Dell Electronics Product 92,Electronics,Samsung,5,4698,250,4228.2,0,23490,27468.2,Debit Card,Delivered,4.0,2026-12-09 08:49:54
118027,7880,Scott Robbins,landryjennifer@example.org,Lake Sarah,Arkansas,United States,8258,Lenovo Sports Product 259,Appliances,Puma,4,8828,250,6356.16,40,35312,41458.16,Net Banking,Processing,4.5,2026-11-24 04:51:54
118028,5153,Michelle Crosby,sarahmclaughlin@example.org,Port Gary,Louisiana,United States,5408,Mamaearth Books Product 230,Electronics,IKEA,2,17717,0,6378.12,60,35434,41872.12,Credit Card,Shipped,4.8,2026-03-10 23:40:54
118029,1307,Elizabeth Salazar,nancythompson@example.org,Andersonberg,Utah,United States,6759,Sony Furniture Product 465,Fashion,Philips,1,9471,1000,1704.78,120,9471,10295.78,Debit Card,Delivered,4.0,2026-11-10 23:50:54
118030,1912,Elizabeth Wolf,leemitchell@example.org,Kochmouth,Louisiana,United States,7997,Apple Toys Product 303,Appliances,Samsung,5,24780,0,22302.0,0,123900,146202.0,Credit Card,Processing,4.2,2026-01-25 08:16:54
118031,7577,Julia Cooper DDS,xgreen@example.org,Johnsonville,West Virginia,United States,7442,Lenovo Beauty Product 214,Electronics,Nike,2,11542,500,4155.12,120,23084,26859.12,Credit Card,Processing,4.8,2025-09-19 18:08:54
118032,6796,Donald Maldonado,otanner@example.org,Lake Meganfort,Tennessee,United States,7970,LG Furniture Product 490,Electronics,Samsung,2,17617,100,6342.12,80,35234,41556.12,UPI,Shipped,5.0,2025-07-13 03:07:54
118033,8897,David Beard,ablair@example.com,South Jesus,Maryland,United States,8830,Mamaearth Beauty Product 11,Sports,Apple,5,2404,0,2163.6,0,12020,14183.6,Cash on Delivery,Processing,3.5,2025-07-26 04:47:54
118034,6504,Tina Sanders,markwood@example.com,Michaelchester,Hawaii,United States,6300,HP Beauty Product 352,Electronics,HP,4,3967,500,2856.24,120,15868,18344.239999999998,Debit Card,Processing,4.2,2026-02-12 22:30:54
118035,1907,Katrina Jones,cole59@example.net,Mccormickmouth,Montana,United States,8664,Apple Beauty Product 330,Appliances,LG,1,2916,500,524.88,60,2916,3000.88,Credit Card,Pending,4.8,2025-11-05 18:25:54
118036,10879,Christina Petersen,christopherwilliams@example.net,Gutierrezmouth,New York,United States,7640,Philips Furniture Product 76,Grocery,Philips,1,14706,100,2647.08,0,14706,17253.08,Debit Card,Pending,4.8,2025-09-16 20:36:54
118037,1036,James Murray,oalexander@example.net,New Oscarport,New Hampshire,United States,8530,HP Sports Product 350,Furniture,Philips,3,7297,0,3940.38,120,21891,25951.38,Wallet,Shipped,3.5,2025-11-08 19:50:54
118038,8831,Lance Eaton,harrisbrittany@example.com,Lake Sandra,Alaska,United States,6213,Apple Toys Product 144,Furniture,Apple,5,15634,0,14070.6,60,78170,92300.6,Debit Card,Pending,4.5,2026-10-12 13:01:54
118039,4893,Cynthia Ellis,robert01@example.net,South Denise,Connecticut,United States,8051,LG Home & Kitchen Product 281,Grocery,Adidas,1,3970,1000,714.6,40,3970,3724.6,UPI,Pending,4.8,2025-08-30 20:39:54
118040,5851,Robert Watkins,brettmunoz@example.org,Marshallland,Nebraska,United States,8266,Apple Books Product 409,Beauty,Adidas,5,19733,500,17759.7,0,98665,115924.7,Wallet,Shipped,4.5,2027-02-14 13:36:54
118041,7205,William Gould,snash@example.org,South Jenniferport,Oklahoma,United States,5217,Nike Books Product 26,Books,Dell,2,9480,100,3412.8,60,18960,22332.8,Cash on Delivery,Pending,3.5,2026-01-28 02:25:54
118042,2250,Amy Davis,suzanne75@example.net,New Mario,North Carolina,United States,7666,Apple Toys Product 457,Toys,Sony,2,18960,1000,6825.6,80,37920,43825.6,Debit Card,Cancelled,4.8,2025-12-13 05:06:54
118043,4680,Christopher Norton,robertgonzales@example.org,Lake Maryside,New York,United States,8953,Mamaearth Books Product 30,Beauty,Nike,2,12460,1000,4485.6,60,24920,28465.6,UPI,Shipped,4.2,2026-11-19 12:43:54
118044,10197,Corey Wilson,gbriggs@example.net,Kimberlyport,Louisiana,United States,8048,Zara Home & Kitchen Product 80,Electronics,Boat,1,7187,50,1293.66,40,7187,8470.66,Net Banking,Delivered,4.8,2026-02-28 09:20:54
118045,11154,Ronald Powell,hunterchapman@example.org,Luceroburgh,Tennessee,United States,6211,Zara Home & Kitchen Product 258,Electronics,LG,3,18603,0,10045.62,40,55809,65894.62,Cash on Delivery,Shipped,5.0,2025-05-18 21:37:54
118046,6281,Lisa Jackson,hwells@example.org,East Kimberly,Arkansas,United States,5886,Apple Beauty Product 95,Furniture,LG,3,11521,750,6221.34,80,34563,40114.34,UPI,Cancelled,4.5,2026-07-22 05:08:54
118047,2055,Michael Jones,vmiller@example.com,Proctorside,Pennsylvania,United States,5693,Boat Books Product 396,Furniture,LG,1,5481,500,986.58,60,5481,6027.58,UPI,Pending,3.5,2025-10-14 11:08:54
118048,9781,Dylan Fowler,melissa48@example.org,Josephburgh,Ohio,United States,5538,Boat Electronics Product 358,Beauty,Dell,5,18169,500,16352.1,60,90845,106757.1,Wallet,Shipped,4.0,2027-02-10 15:59:54
118049,8855,Tracy Ramirez,megan05@example.org,Lake Lori,Texas,United States,7625,Apple Beauty Product 402,Home & Kitchen,Dell,3,16173,500,8733.42,60,48519,56812.42,Net Banking,Pending,4.0,2027-04-12 19:26:54
118050,11826,Jacqueline Miller,tommy56@example.org,Lake Nicholas,Missouri,United States,6183,Sony Toys Product 408,Appliances,LG,4,14109,0,10158.48,0,56436,66594.48,Wallet,Delivered,3.5,2026-05-02 17:15:54
118051,5618,Allison Miller,garciarobert@example.net,West Melissaport,South Dakota,United States,5564,Dell Books Product 414,Toys,Philips,4,12192,50,8778.24,60,48768,57556.24,Cash on Delivery,Delivered,5.0,2026-04-03 09:56:54
118052,6895,Susan Edwards,joseph39@example.com,Port Jeffrey,Mississippi,United States,6484,Adidas Sports Product 493,Home & Kitchen,Dell,3,17320,750,9352.8,80,51960,60642.8,UPI,Delivered,4.5,2027-02-20 20:21:54
118053,8003,Jacob Alvarado,linda72@example.com,Lake Michael,North Carolina,United States,7748,LG Beauty Product 310,Home & Kitchen,Puma,4,1295,1000,932.4,80,5180,5192.4,Wallet,Pending,4.5,2026-11-15 00:04:54
118054,3399,Brianna Schroeder,kelly21@example.org,Aaronland,New Mexico,United States,8373,Philips Electronics Product 457,Home & Kitchen,IKEA,2,22278,0,8020.08,40,44556,52616.08,Wallet,Cancelled,4.0,2026-06-14 12:13:54
118055,2792,Tara Henry,mmack@example.org,Shannonhaven,Indiana,United States,6973,HP Grocery Product 423,Appliances,Sony,4,8873,50,6388.56,60,35492,41890.56,Net Banking,Cancelled,4.0,2027-04-09 18:22:54
118056,8501,Emily Thornton,psmith@example.com,Danielchester,Louisiana,United States,5093,Puma Books Product 116,Furniture,Dell,5,7130,100,6417.0,120,35650,42087.0,UPI,Processing,4.2,2027-01-01 10:45:54
118057,5995,Shawna Lee,charlesmcintosh@example.net,New Pamela,Colorado,United States,8703,Dell Appliances Product 107,Appliances,Nike,1,17791,50,3202.38,80,17791,21023.38,Net Banking,Cancelled,3.5,2026-04-07 21:27:54
118058,8140,Denise Kelley,amber66@example.com,Anthonyview,Arizona,United States,6956,Mamaearth Toys Product 80,Books,Philips,5,14083,0,12674.7,40,70415,83129.7,UPI,Delivered,4.0,2025-07-23 06:28:54
118059,10479,John Stewart,jo33@example.com,Port Ryan,Iowa,United States,8025,Samsung Furniture Product 159,Home & Kitchen,Adidas,3,18583,250,10034.82,120,55749,65653.82,Net Banking,Processing,4.0,2027-01-25 19:31:54
118060,6084,Christian Friedman,brandon14@example.com,Lake Donnaberg,Utah,United States,6707,Mamaearth Toys Product 174,Grocery,LG,1,3327,0,598.86,120,3327,4045.86,Credit Card,Shipped,5.0,2026-05-29 11:24:54
118061,1361,Michele Webb,hherrera@example.org,Ellisberg,Nevada,United States,7837,Philips Fashion Product 203,Grocery,HP,5,10286,1000,9257.4,40,51430,59727.4,Cash on Delivery,Pending,4.2,2025-08-25 09:25:54
118062,11818,Nicholas Brown,rallen@example.com,New Martin,California,United States,5560,Adidas Grocery Product 87,Sports,LG,5,24845,250,22360.5,0,124225,146335.5,UPI,Pending,4.2,2026-09-02 07:00:54
118063,4864,Jennifer Hunt,qlopez@example.com,Lake Deanna,South Dakota,United States,6726,Boat Grocery Product 373,Books,Samsung,4,11746,0,8457.12,120,46984,55561.12,UPI,Cancelled,3.5,2027-04-26 06:04:54
118064,4697,Elizabeth Cohen,anthony78@example.net,Port Carmentown,California,United States,7627,Philips Appliances Product 106,Grocery,LG,2,24128,1000,8686.08,80,48256,56022.08,Wallet,Shipped,5.0,2027-02-15 12:07:54
118065,8652,Nicole Valdez,dayfrancis@example.com,Brianfurt,Pennsylvania,United States,8422,Sony Books Product 72,Grocery,Zara,1,14369,0,2586.42,120,14369,17075.42,UPI,Delivered,3.5,2026-07-30 19:11:54
118066,8768,Rebecca Ward,schaeferdestiny@example.com,Hillburgh,North Dakota,United States,6977,Philips Toys Product 35,Home & Kitchen,Apple,1,13586,100,2445.48,120,13586,16051.48,UPI,Pending,4.8,2027-01-21 22:25:54
118067,8619,Theresa Mueller,brownmike@example.com,Weberbury,West Virginia,United States,8142,Lenovo Electronics Product 389,Home & Kitchen,Mamaearth,2,6551,250,2358.36,40,13102,15250.36,UPI,Cancelled,3.5,2026-05-09 09:35:54
118068,3996,Donna Navarro,james66@example.net,East Jennifer,Vermont,United States,6808,Samsung Beauty Product 47,Fashion,IKEA,1,12316,250,2216.88,60,12316,14342.880000000001,Cash on Delivery,Pending,4.0,2025-11-22 04:57:54
118069,1775,David Potter,tannerarroyo@example.net,Solisfurt,Louisiana,United States,6949,IKEA Beauty Product 396,Books,Zara,2,17881,50,6437.16,40,35762,42189.16,UPI,Pending,4.8,2026-03-05 05:31:54
118070,6354,Christina Wood,lisasimon@example.com,Tuckerport,Maryland,United States,7340,Nike Fashion Product 60,Furniture,Samsung,5,3805,0,3424.5,120,19025,22569.5,Wallet,Shipped,4.5,2025-05-27 16:07:54
118071,6396,Michelle Burns,barnesmichelle@example.org,Villarrealstad,Utah,United States,8088,Apple Books Product 23,Electronics,Boat,1,11382,0,2048.76,60,11382,13490.76,Cash on Delivery,Shipped,4.8,2026-01-21 06:19:54
118072,4901,Derrick Willis,ian66@example.com,Gloriaburgh,Arizona,United States,8027,Sony Grocery Product 387,Toys,Samsung,2,17089,0,6152.04,40,34178,40370.04,Wallet,Processing,4.2,2026-07-22 12:03:54
118073,10181,Dwayne Munoz,riveravanessa@example.net,Jacobside,Ohio,United States,7298,Sony Books Product 454,Books,IKEA,4,24875,0,17910.0,0,99500,117410.0,UPI,Processing,3.5,2025-11-23 00:57:54
118074,6517,Debra Wu,danielle38@example.org,North Danielshire,New Hampshire,United States,6079,Mamaearth Electronics Product 496,Sports,Puma,2,2931,0,1055.16,60,5862,6977.16,Net Banking,Pending,4.8,2026-01-13 10:42:54
118075,6193,Isaac Miller,jimenezleah@example.net,Adambury,Hawaii,United States,5453,Lenovo Fashion Product 80,Appliances,Adidas,3,14923,250,8058.42,0,44769,52577.42,Debit Card,Pending,5.0,2027-04-11 11:48:54
118076,9679,Michael Herrera,kristen37@example.net,South Williamhaven,New Jersey,United States,5331,Sony Electronics Product 108,Fashion,Mamaearth,3,20528,100,11085.12,60,61584,72629.12,UPI,Pending,5.0,2026-06-24 08:09:54
118077,4504,Tracey Garrett,vcunningham@example.com,North Kayla,Utah,United States,5088,Philips Toys Product 384,Appliances,Samsung,1,18478,100,3326.04,80,18478,21784.04,Wallet,Pending,4.5,2026-12-22 15:57:54
118078,9867,Jacob Parker,jenniferhernandez@example.org,West Tonyatown,Hawaii,United States,6228,Zara Sports Product 425,Fashion,IKEA,2,2246,250,808.56,0,4492,5050.5599999999995,Wallet,Processing,4.2,2025-07-18 21:46:54
118079,4886,Phyllis Bryant,julia80@example.com,Thompsonhaven,West Virginia,United States,5519,Boat Sports Product 153,Grocery,Mamaearth,4,10154,750,7310.88,0,40616,47176.88,Debit Card,Shipped,3.5,2026-05-27 22:01:54
118080,2595,Dr. Nancy Weaver MD,anna08@example.net,Barbarastad,North Carolina,United States,6520,Adidas Electronics Product 241,Grocery,HP,3,19641,0,10606.14,40,58923,69569.14,Credit Card,Delivered,3.5,2026-05-04 07:15:54
118081,4525,Troy Chaney,michael63@example.org,Whitebury,Indiana,United States,8855,Apple Furniture Product 104,Fashion,IKEA,3,21783,0,11762.82,80,65349,77191.82,Net Banking,Pending,4.8,2025-10-05 11:52:54
118082,6816,Latasha Brown,andrew08@example.org,North Bruce,Wyoming,United States,7563,HP Home & Kitchen Product 302,Appliances,Zara,2,303,0,109.08,40,606,755.08,UPI,Shipped,3.5,2025-11-02 03:31:54
